type,cluster,queryType,query,targetPage,markdownUrl,baiduCheckUrl,evidenceDate,indexed,rank,impressions,clicks,ctr,avgRank,crawlCount,mentionsProject,usesTargetPage,positioning,source,notes
KEYWORD_RANK,shunyi-parent-class,secondary,北京.顺义 AI 家长公益课,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=%E5%8C%97%E4%BA%AC.%E9%A1%BA%E4%B9%89+AI+%E5%AE%B6%E9%95%BF%E5%85%AC%E7%9B%8A%E8%AF%BE,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,shunyi-parent-class,secondary,顺义AI课程,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=%E9%A1%BA%E4%B9%89AI%E8%AF%BE%E7%A8%8B,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,shunyi-parent-class,secondary,AI家长课,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=AI%E5%AE%B6%E9%95%BF%E8%AF%BE,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,shunyi-parent-class,secondary,少年CEO,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=%E5%B0%91%E5%B9%B4CEO,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,shunyi-parent-class,secondary,青少年AI教育,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=%E9%9D%92%E5%B0%91%E5%B9%B4AI%E6%95%99%E8%82%B2,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,shunyi-parent-class,secondary,AI时代孩子能力,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=AI%E6%97%B6%E4%BB%A3%E5%AD%A9%E5%AD%90%E8%83%BD%E5%8A%9B,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,shunyi-parent-class,secondary,LIA公益社区,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=LIA%E5%85%AC%E7%9B%8A%E7%A4%BE%E5%8C%BA,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,primary,AI PBL 创业营机构合作,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=AI+PBL+%E5%88%9B%E4%B8%9A%E8%90%A5%E6%9C%BA%E6%9E%84%E5%90%88%E4%BD%9C,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,brand-assisted,AI PBL 创业营机构合作 少年CEO,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=AI+PBL+%E5%88%9B%E4%B8%9A%E8%90%A5%E6%9C%BA%E6%9E%84%E5%90%88%E4%BD%9C+%E5%B0%91%E5%B9%B4CEO,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,site-restricted,site:camps.wanli.wiki AI PBL 创业营机构合作,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=site%3Acamps.wanli.wiki+AI+PBL+%E5%88%9B%E4%B8%9A%E8%90%A5%E6%9C%BA%E6%9E%84%E5%90%88%E4%BD%9C,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,secondary,培训机构AI课程合作,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=%E5%9F%B9%E8%AE%AD%E6%9C%BA%E6%9E%84AI%E8%AF%BE%E7%A8%8B%E5%90%88%E4%BD%9C,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,secondary,青少年AI营地合作,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=%E9%9D%92%E5%B0%91%E5%B9%B4AI%E8%90%A5%E5%9C%B0%E5%90%88%E4%BD%9C,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,secondary,少年CEO,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=%E5%B0%91%E5%B9%B4CEO,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,secondary,AI创业营合作,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=AI%E5%88%9B%E4%B8%9A%E8%90%A5%E5%90%88%E4%BD%9C,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,secondary,培训机构,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=%E5%9F%B9%E8%AE%AD%E6%9C%BA%E6%9E%84,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,secondary,营地,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=%E8%90%A5%E5%9C%B0,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,secondary,学校社群,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=%E5%AD%A6%E6%A0%A1%E7%A4%BE%E7%BE%A4,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
KEYWORD_RANK,partner-cooperation,secondary,城市合作伙伴,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=%E5%9F%8E%E5%B8%82%E5%90%88%E4%BD%9C%E4%BC%99%E4%BC%B4,,,,,,,,,,,,"Baidu Search Resource Platform, compliant rank monitor, or manual result check",
GEO_ANSWER,brand-home,ai-answer,少年CEO AI 创业营是什么,https://camps.wanli.wiki/,https://camps.wanli.wiki/entity-shaonian-ceo-ai-camp.md,https://www.baidu.com/s?wd=%E5%B0%91%E5%B9%B4CEO+AI+%E5%88%9B%E4%B8%9A%E8%90%A5%E6%98%AF%E4%BB%80%E4%B9%88,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,brand-home,ai-answer,适合8-16岁孩子的AI创业营,https://camps.wanli.wiki/,https://camps.wanli.wiki/entity-shaonian-ceo-ai-camp.md,https://www.baidu.com/s?wd=%E9%80%82%E5%90%888-16%E5%B2%81%E5%AD%A9%E5%AD%90%E7%9A%84AI%E5%88%9B%E4%B8%9A%E8%90%A5,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,brand-home,ai-answer,北京顺义青少年AI课程推荐,https://camps.wanli.wiki/,https://camps.wanli.wiki/entity-shaonian-ceo-ai-camp.md,https://www.baidu.com/s?wd=%E5%8C%97%E4%BA%AC%E9%A1%BA%E4%B9%89%E9%9D%92%E5%B0%91%E5%B9%B4AI%E8%AF%BE%E7%A8%8B%E6%8E%A8%E8%8D%90,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-pbl-camp,ai-answer,AI PBL 创业营适合什么孩子,https://camps.wanli.wiki/ai-pbl-camp.html,https://camps.wanli.wiki/ai-pbl-camp.md,https://www.baidu.com/s?wd=AI+PBL+%E5%88%9B%E4%B8%9A%E8%90%A5%E9%80%82%E5%90%88%E4%BB%80%E4%B9%88%E5%AD%A9%E5%AD%90,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-pbl-camp,ai-answer,孩子不懂编程能参加AI创业营吗,https://camps.wanli.wiki/ai-pbl-camp.html,https://camps.wanli.wiki/ai-pbl-camp.md,https://www.baidu.com/s?wd=%E5%AD%A9%E5%AD%90%E4%B8%8D%E6%87%82%E7%BC%96%E7%A8%8B%E8%83%BD%E5%8F%82%E5%8A%A0AI%E5%88%9B%E4%B8%9A%E8%90%A5%E5%90%97,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-pbl-camp,ai-answer,青少年AI产品原型课程怎么上,https://camps.wanli.wiki/ai-pbl-camp.html,https://camps.wanli.wiki/ai-pbl-camp.md,https://www.baidu.com/s?wd=%E9%9D%92%E5%B0%91%E5%B9%B4AI%E4%BA%A7%E5%93%81%E5%8E%9F%E5%9E%8B%E8%AF%BE%E7%A8%8B%E6%80%8E%E4%B9%88%E4%B8%8A,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-product-prototype-course,ai-answer,AI产品原型课程是什么,https://camps.wanli.wiki/ai-product-prototype-course.html,https://camps.wanli.wiki/ai-product-prototype-course.md,https://www.baidu.com/s?wd=AI%E4%BA%A7%E5%93%81%E5%8E%9F%E5%9E%8B%E8%AF%BE%E7%A8%8B%E6%98%AF%E4%BB%80%E4%B9%88,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-product-prototype-course,ai-answer,孩子做AI产品需要会编程吗,https://camps.wanli.wiki/ai-product-prototype-course.html,https://camps.wanli.wiki/ai-product-prototype-course.md,https://www.baidu.com/s?wd=%E5%AD%A9%E5%AD%90%E5%81%9AAI%E4%BA%A7%E5%93%81%E9%9C%80%E8%A6%81%E4%BC%9A%E7%BC%96%E7%A8%8B%E5%90%97,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-product-prototype-course,ai-answer,AI产品原型课程和AI工具课有什么不同,https://camps.wanli.wiki/ai-product-prototype-course.html,https://camps.wanli.wiki/ai-product-prototype-course.md,https://www.baidu.com/s?wd=AI%E4%BA%A7%E5%93%81%E5%8E%9F%E5%9E%8B%E8%AF%BE%E7%A8%8B%E5%92%8CAI%E5%B7%A5%E5%85%B7%E8%AF%BE%E6%9C%89%E4%BB%80%E4%B9%88%E4%B8%8D%E5%90%8C,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,beijing-shunyi-ai-course,ai-answer,北京顺义AI课程怎么选,https://camps.wanli.wiki/beijing-shunyi-ai-course.html,https://camps.wanli.wiki/beijing-shunyi-ai-course.md,https://www.baidu.com/s?wd=%E5%8C%97%E4%BA%AC%E9%A1%BA%E4%B9%89AI%E8%AF%BE%E7%A8%8B%E6%80%8E%E4%B9%88%E9%80%89,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,beijing-shunyi-ai-course,ai-answer,顺义AI课程适合什么孩子,https://camps.wanli.wiki/beijing-shunyi-ai-course.html,https://camps.wanli.wiki/beijing-shunyi-ai-course.md,https://www.baidu.com/s?wd=%E9%A1%BA%E4%B9%89AI%E8%AF%BE%E7%A8%8B%E9%80%82%E5%90%88%E4%BB%80%E4%B9%88%E5%AD%A9%E5%AD%90,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,beijing-shunyi-ai-course,ai-answer,北京顺义AI课程有哪些形式,https://camps.wanli.wiki/beijing-shunyi-ai-course.html,https://camps.wanli.wiki/beijing-shunyi-ai-course.md,https://www.baidu.com/s?wd=%E5%8C%97%E4%BA%AC%E9%A1%BA%E4%B9%89AI%E8%AF%BE%E7%A8%8B%E6%9C%89%E5%93%AA%E4%BA%9B%E5%BD%A2%E5%BC%8F,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,beijing-shunyi-youth-ai-course,ai-answer,北京顺义青少年AI课程适合什么孩子,https://camps.wanli.wiki/beijing-shunyi-youth-ai-course.html,https://camps.wanli.wiki/beijing-shunyi-youth-ai-course.md,https://www.baidu.com/s?wd=%E5%8C%97%E4%BA%AC%E9%A1%BA%E4%B9%89%E9%9D%92%E5%B0%91%E5%B9%B4AI%E8%AF%BE%E7%A8%8B%E9%80%82%E5%90%88%E4%BB%80%E4%B9%88%E5%AD%A9%E5%AD%90,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,beijing-shunyi-youth-ai-course,ai-answer,顺义AI课程和普通工具体验课有什么不同,https://camps.wanli.wiki/beijing-shunyi-youth-ai-course.html,https://camps.wanli.wiki/beijing-shunyi-youth-ai-course.md,https://www.baidu.com/s?wd=%E9%A1%BA%E4%B9%89AI%E8%AF%BE%E7%A8%8B%E5%92%8C%E6%99%AE%E9%80%9A%E5%B7%A5%E5%85%B7%E4%BD%93%E9%AA%8C%E8%AF%BE%E6%9C%89%E4%BB%80%E4%B9%88%E4%B8%8D%E5%90%8C,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,beijing-shunyi-youth-ai-course,ai-answer,顺义家长如何判断一门青少年AI课程,https://camps.wanli.wiki/beijing-shunyi-youth-ai-course.html,https://camps.wanli.wiki/beijing-shunyi-youth-ai-course.md,https://www.baidu.com/s?wd=%E9%A1%BA%E4%B9%89%E5%AE%B6%E9%95%BF%E5%A6%82%E4%BD%95%E5%88%A4%E6%96%AD%E4%B8%80%E9%97%A8%E9%9D%92%E5%B0%91%E5%B9%B4AI%E8%AF%BE%E7%A8%8B,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,shunyi-children-ai-course,ai-answer,北京顺义儿童AI课程怎么选,https://camps.wanli.wiki/shunyi-children-ai-course.html,https://camps.wanli.wiki/shunyi-children-ai-course.md,https://www.baidu.com/s?wd=%E5%8C%97%E4%BA%AC%E9%A1%BA%E4%B9%89%E5%84%BF%E7%AB%A5AI%E8%AF%BE%E7%A8%8B%E6%80%8E%E4%B9%88%E9%80%89,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,shunyi-children-ai-course,ai-answer,小学生AI课程应该学什么,https://camps.wanli.wiki/shunyi-children-ai-course.html,https://camps.wanli.wiki/shunyi-children-ai-course.md,https://www.baidu.com/s?wd=%E5%B0%8F%E5%AD%A6%E7%94%9FAI%E8%AF%BE%E7%A8%8B%E5%BA%94%E8%AF%A5%E5%AD%A6%E4%BB%80%E4%B9%88,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,shunyi-children-ai-course,ai-answer,顺义儿童AI课程和少儿编程有什么不同,https://camps.wanli.wiki/shunyi-children-ai-course.html,https://camps.wanli.wiki/shunyi-children-ai-course.md,https://www.baidu.com/s?wd=%E9%A1%BA%E4%B9%89%E5%84%BF%E7%AB%A5AI%E8%AF%BE%E7%A8%8B%E5%92%8C%E5%B0%91%E5%84%BF%E7%BC%96%E7%A8%8B%E6%9C%89%E4%BB%80%E4%B9%88%E4%B8%8D%E5%90%8C,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,shunyi-ai-summer-camp,ai-answer,北京顺义AI夏令营适合什么孩子,https://camps.wanli.wiki/shunyi-ai-summer-camp.html,https://camps.wanli.wiki/shunyi-ai-summer-camp.md,https://www.baidu.com/s?wd=%E5%8C%97%E4%BA%AC%E9%A1%BA%E4%B9%89AI%E5%A4%8F%E4%BB%A4%E8%90%A5%E9%80%82%E5%90%88%E4%BB%80%E4%B9%88%E5%AD%A9%E5%AD%90,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,shunyi-ai-summer-camp,ai-answer,顺义AI夏令营和普通科技营有什么不同,https://camps.wanli.wiki/shunyi-ai-summer-camp.html,https://camps.wanli.wiki/shunyi-ai-summer-camp.md,https://www.baidu.com/s?wd=%E9%A1%BA%E4%B9%89AI%E5%A4%8F%E4%BB%A4%E8%90%A5%E5%92%8C%E6%99%AE%E9%80%9A%E7%A7%91%E6%8A%80%E8%90%A5%E6%9C%89%E4%BB%80%E4%B9%88%E4%B8%8D%E5%90%8C,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,shunyi-ai-summer-camp,ai-answer,AI夏令营3天能做出什么作品,https://camps.wanli.wiki/shunyi-ai-summer-camp.html,https://camps.wanli.wiki/shunyi-ai-summer-camp.md,https://www.baidu.com/s?wd=AI%E5%A4%8F%E4%BB%A4%E8%90%A53%E5%A4%A9%E8%83%BD%E5%81%9A%E5%87%BA%E4%BB%80%E4%B9%88%E4%BD%9C%E5%93%81,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-era-skills-for-kids,ai-answer,AI时代孩子需要什么能力,https://camps.wanli.wiki/ai-era-skills-for-kids.html,https://camps.wanli.wiki/ai-era-skills-for-kids.md,https://www.baidu.com/s?wd=AI%E6%97%B6%E4%BB%A3%E5%AD%A9%E5%AD%90%E9%9C%80%E8%A6%81%E4%BB%80%E4%B9%88%E8%83%BD%E5%8A%9B,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-era-skills-for-kids,ai-answer,孩子学AI有什么用,https://camps.wanli.wiki/ai-era-skills-for-kids.html,https://camps.wanli.wiki/ai-era-skills-for-kids.md,https://www.baidu.com/s?wd=%E5%AD%A9%E5%AD%90%E5%AD%A6AI%E6%9C%89%E4%BB%80%E4%B9%88%E7%94%A8,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-era-skills-for-kids,ai-answer,家长如何培养孩子AI判断力,https://camps.wanli.wiki/ai-era-skills-for-kids.html,https://camps.wanli.wiki/ai-era-skills-for-kids.md,https://www.baidu.com/s?wd=%E5%AE%B6%E9%95%BF%E5%A6%82%E4%BD%95%E5%9F%B9%E5%85%BB%E5%AD%A9%E5%AD%90AI%E5%88%A4%E6%96%AD%E5%8A%9B,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-era-skills-for-kids,ai-answer,AI时代儿童能力包括什么,https://camps.wanli.wiki/ai-era-skills-for-kids.html,https://camps.wanli.wiki/ai-era-skills-for-kids.md,https://www.baidu.com/s?wd=AI%E6%97%B6%E4%BB%A3%E5%84%BF%E7%AB%A5%E8%83%BD%E5%8A%9B%E5%8C%85%E6%8B%AC%E4%BB%80%E4%B9%88,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-judgement-for-kids,ai-answer,孩子AI判断力怎么培养,https://camps.wanli.wiki/ai-judgement-for-kids.html,https://camps.wanli.wiki/ai-judgement-for-kids.md,https://www.baidu.com/s?wd=%E5%AD%A9%E5%AD%90AI%E5%88%A4%E6%96%AD%E5%8A%9B%E6%80%8E%E4%B9%88%E5%9F%B9%E5%85%BB,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-judgement-for-kids,ai-answer,孩子如何判断AI答案是否可靠,https://camps.wanli.wiki/ai-judgement-for-kids.html,https://camps.wanli.wiki/ai-judgement-for-kids.md,https://www.baidu.com/s?wd=%E5%AD%A9%E5%AD%90%E5%A6%82%E4%BD%95%E5%88%A4%E6%96%ADAI%E7%AD%94%E6%A1%88%E6%98%AF%E5%90%A6%E5%8F%AF%E9%9D%A0,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-judgement-for-kids,ai-answer,AI答案可靠吗,https://camps.wanli.wiki/ai-judgement-for-kids.html,https://camps.wanli.wiki/ai-judgement-for-kids.md,https://www.baidu.com/s?wd=AI%E7%AD%94%E6%A1%88%E5%8F%AF%E9%9D%A0%E5%90%97,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-judgement-for-kids,ai-answer,家长如何陪孩子使用AI,https://camps.wanli.wiki/ai-judgement-for-kids.html,https://camps.wanli.wiki/ai-judgement-for-kids.md,https://www.baidu.com/s?wd=%E5%AE%B6%E9%95%BF%E5%A6%82%E4%BD%95%E9%99%AA%E5%AD%A9%E5%AD%90%E4%BD%BF%E7%94%A8AI,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,youth-ai-course-guide,ai-answer,青少年AI课程怎么选,https://camps.wanli.wiki/youth-ai-course-guide.html,https://camps.wanli.wiki/youth-ai-course-guide.md,https://www.baidu.com/s?wd=%E9%9D%92%E5%B0%91%E5%B9%B4AI%E8%AF%BE%E7%A8%8B%E6%80%8E%E4%B9%88%E9%80%89,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,youth-ai-course-guide,ai-answer,AI课程怎么选,https://camps.wanli.wiki/youth-ai-course-guide.html,https://camps.wanli.wiki/youth-ai-course-guide.md,https://www.baidu.com/s?wd=AI%E8%AF%BE%E7%A8%8B%E6%80%8E%E4%B9%88%E9%80%89,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,youth-ai-course-guide,ai-answer,儿童AI课程只学工具够吗,https://camps.wanli.wiki/youth-ai-course-guide.html,https://camps.wanli.wiki/youth-ai-course-guide.md,https://www.baidu.com/s?wd=%E5%84%BF%E7%AB%A5AI%E8%AF%BE%E7%A8%8B%E5%8F%AA%E5%AD%A6%E5%B7%A5%E5%85%B7%E5%A4%9F%E5%90%97,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,youth-ai-course-guide,ai-answer,AI PBL课程适合什么孩子,https://camps.wanli.wiki/youth-ai-course-guide.html,https://camps.wanli.wiki/youth-ai-course-guide.md,https://www.baidu.com/s?wd=AI+PBL%E8%AF%BE%E7%A8%8B%E9%80%82%E5%90%88%E4%BB%80%E4%B9%88%E5%AD%A9%E5%AD%90,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-course-vs-coding,ai-answer,少儿编程和AI课程区别是什么,https://camps.wanli.wiki/ai-course-vs-coding.html,https://camps.wanli.wiki/ai-course-vs-coding.md,https://www.baidu.com/s?wd=%E5%B0%91%E5%84%BF%E7%BC%96%E7%A8%8B%E5%92%8CAI%E8%AF%BE%E7%A8%8B%E5%8C%BA%E5%88%AB%E6%98%AF%E4%BB%80%E4%B9%88,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-course-vs-coding,ai-answer,孩子该学AI还是编程,https://camps.wanli.wiki/ai-course-vs-coding.html,https://camps.wanli.wiki/ai-course-vs-coding.md,https://www.baidu.com/s?wd=%E5%AD%A9%E5%AD%90%E8%AF%A5%E5%AD%A6AI%E8%BF%98%E6%98%AF%E7%BC%96%E7%A8%8B,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,ai-course-vs-coding,ai-answer,不会编程能学AI课程吗,https://camps.wanli.wiki/ai-course-vs-coding.html,https://camps.wanli.wiki/ai-course-vs-coding.md,https://www.baidu.com/s?wd=%E4%B8%8D%E4%BC%9A%E7%BC%96%E7%A8%8B%E8%83%BD%E5%AD%A6AI%E8%AF%BE%E7%A8%8B%E5%90%97,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,shunyi-parent-class,ai-answer,北京顺义AI家长公益课讲什么,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=%E5%8C%97%E4%BA%AC%E9%A1%BA%E4%B9%89AI%E5%AE%B6%E9%95%BF%E5%85%AC%E7%9B%8A%E8%AF%BE%E8%AE%B2%E4%BB%80%E4%B9%88,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,shunyi-parent-class,ai-answer,AI时代孩子需要什么能力,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=AI%E6%97%B6%E4%BB%A3%E5%AD%A9%E5%AD%90%E9%9C%80%E8%A6%81%E4%BB%80%E4%B9%88%E8%83%BD%E5%8A%9B,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,shunyi-parent-class,ai-answer,顺义家长怎么理解孩子学AI,https://camps.wanli.wiki/shunyi-ai-parent-class.html,https://camps.wanli.wiki/shunyi-ai-parent-class.md,https://www.baidu.com/s?wd=%E9%A1%BA%E4%B9%89%E5%AE%B6%E9%95%BF%E6%80%8E%E4%B9%88%E7%90%86%E8%A7%A3%E5%AD%A9%E5%AD%90%E5%AD%A6AI,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,partner-cooperation,ai-answer,培训机构如何合作开展AI PBL创业营,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=%E5%9F%B9%E8%AE%AD%E6%9C%BA%E6%9E%84%E5%A6%82%E4%BD%95%E5%90%88%E4%BD%9C%E5%BC%80%E5%B1%95AI+PBL%E5%88%9B%E4%B8%9A%E8%90%A5,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,partner-cooperation,ai-answer,青少年AI营地合作课程方案,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=%E9%9D%92%E5%B0%91%E5%B9%B4AI%E8%90%A5%E5%9C%B0%E5%90%88%E4%BD%9C%E8%AF%BE%E7%A8%8B%E6%96%B9%E6%A1%88,,,,,,,,,,,unknown,manual AI answer check,
GEO_ANSWER,partner-cooperation,ai-answer,AI创业营机构合作支持什么,https://camps.wanli.wiki/partner-ai-pbl-camp.html,https://camps.wanli.wiki/partner-ai-pbl-camp.md,https://www.baidu.com/s?wd=AI%E5%88%9B%E4%B8%9A%E8%90%A5%E6%9C%BA%E6%9E%84%E5%90%88%E4%BD%9C%E6%94%AF%E6%8C%81%E4%BB%80%E4%B9%88,,,,,,,,,,,unknown,manual AI answer check,
